datetime,timestamp_desc,source,source_long,message,parser,display_name,tag
2009-12-04T21:51:45.734375+00:00,Last Access Time,FILE,NTFS file stat,TSK:/$MFT File reference: 132-2 Attribute name: $STANDARD_INFORMATION Path hints: \Email\Charlie_2009-12-04_1306_Sent.txt,mft,TSK:/$MFT,-
2009-12-04T21:51:45.734375+00:00,Metadata Modification Time,FILE,NTFS file stat,TSK:/$MFT File reference: 132-2 Attribute name: $STANDARD_INFORMATION Path hints: \Email\Charlie_2009-12-04_1306_Sent.txt,mft,TSK:/$MFT,-
2009-12-04T21:51:45.968750+00:00,Metadata Modification Time,FILE,NTFS USN change,Charlie_2009-12-04_1306_Sent.txt File reference: 132-2 Parent file reference: 43-2 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE  USN_REASON_CLOSE,usnjrnl,TSK:/$Extend/$UsnJrnl:$J,-
2009-12-04T21:52:39.000000+00:00,Last Access Time,FILE,File stat,TSK:/Email/Charlie_2009-11-16_1102_Received.txt Type: file Owner identifier: 0 Group identifier: 0 Mode: 0o777 Number of links: 2,filestat,TSK:/Email/Charlie_2009-11-16_1102_Received.txt,-
2009-12-04T21:52:39.656250+00:00,Last Access Time,FILE,NTFS file stat,TSK:/$MFT File reference: 48-2 Attribute name: $STANDARD_INFORMATION Path hints: \Email\Charlie_2009-11-16_1102_Received.txt,mft,TSK:/$MFT,-
2009-12-04T21:52:48.000000+00:00,Last Access Time,FILE,File stat,TSK:/Email/Charlie_2009-12-01_1343_Received.txt Type: file Owner identifier: 0 Group identifier: 0 Mode: 0o777 Number of links: 2,filestat,TSK:/Email/Charlie_2009-12-01_1343_Received.txt,-
2009-12-04T21:52:48.000000+00:00,Metadata Modification Time,FILE,File stat,TSK:/Email/Charlie_2009-12-01_1343_Received.txt Type: file Owner identifier: 0 Group identifier: 0 Mode: 0o777 Number of links: 2,filestat,TSK:/Email/Charlie_2009-12-01_1343_Received.txt,-
2009-12-04T21:52:48.218750+00:00,Last Access Time,FILE,NTFS file stat,TSK:/$MFT File reference: 88-2 Attribute name: $STANDARD_INFORMATION Path hints: \Email\Charlie_2009-12-01_1343_Received.txt,mft,TSK:/$MFT,-
2009-12-04T21:52:48.375000+00:00,Metadata Modification Time,FILE,NTFS USN change,Charlie_2009-12-01_1343_Received.txt File reference: 88-2 Parent file reference: 43-2 Update source:  Update reason: USN_REASON_OBJECT_ID_CHANGE,usnjrnl,TSK:/$Extend/$UsnJrnl:$J,-
2009-12-04T21:52:48.375000+00:00,Metadata Modification Time,FILE,NTFS USN change,Charlie_2009-12-01_1343_Received.txt File reference: 88-2 Parent file reference: 43-2 Update source:  Update reason: USN_REASON_OBJECT_ID_CHANGE  USN_REASON_CLOSE,usnjrnl,TSK:/$Extend/$UsnJrnl:$J,-
2009-12-04T21:52:48.375000+00:00,Metadata Modification Time,FILE,NTFS file stat,TSK:/$MFT File reference: 88-2 Attribute name: $STANDARD_INFORMATION Path hints: \Email\Charlie_2009-12-01_1343_Received.txt,mft,TSK:/$MFT,-
2009-12-04T21:52:54.000000+00:00,Metadata Modification Time,FILE,File stat,TSK:/Email/Charlie_2009-12-02_1305_Received.txt Type: file Owner identifier: 0 Group identifier: 0 Mode: 0o777 Number of links: 2,filestat,TSK:/Email/Charlie_2009-12-02_1305_Received.txt,-
2009-12-04T21:52:54.500000+00:00,Metadata Modification Time,FILE,NTFS USN change,Charlie_2009-12-02_1305_Received.txt File reference: 89-3 Parent file reference: 43-2 Update source:  Update reason: USN_REASON_OBJECT_ID_CHANGE,usnjrnl,TSK:/$Extend/$UsnJrnl:$J,-
2009-12-04T21:52:54.500000+00:00,Metadata Modification Time,FILE,NTFS file stat,TSK:/$MFT File reference: 89-3 Attribute name: $STANDARD_INFORMATION Path hints: \Email\Charlie_2009-12-02_1305_Received.txt,mft,TSK:/$MFT,-
2009-12-04T21:52:54.000000+00:00,Last Access Time,FILE,File stat,TSK:/Email/Charlie_2009-12-02_1305_Received.txt Type: file Owner identifier: 0 Group identifier: 0 Mode: 0o777 Number of links: 2,filestat,TSK:/Email/Charlie_2009-12-02_1305_Received.txt,-
2009-12-04T21:52:54.609375+00:00,Metadata Modification Time,FILE,NTFS USN change,Charlie_2009-12-02_1305_Received.txt File reference: 89-3 Parent file reference: 43-2 Update source:  Update reason: USN_REASON_OBJECT_ID_CHANGE  USN_REASON_CLOSE,usnjrnl,TSK:/$Extend/$UsnJrnl:$J,-
2009-12-04T21:52:54.609375+00:00,Last Access Time,FILE,NTFS file stat,TSK:/$MFT File reference: 89-3 Attribute name: $STANDARD_INFORMATION Path hints: \Email\Charlie_2009-12-02_1305_Received.txt,mft,TSK:/$MFT,-
2009-12-04T21:52:58.000000+00:00,Last Access Time,FILE,File stat,TSK:/Email/Charlie_2009-12-02_1305_Received_Part 1.2 Type: file Owner identifier: 0 Group identifier: 0 Mode: 0o777 Number of links: 2,filestat,TSK:/Email/Charlie_2009-12-02_1305_Received_Part 1.2,-
2009-12-04T21:52:58.937500+00:00,Last Access Time,FILE,NTFS file stat,TSK:/$MFT File reference: 102-2 Attribute name: $STANDARD_INFORMATION Path hints: \Email\Charlie_2009-12-02_1305_Received_Part 1.2,mft,TSK:/$MFT,-
2009-12-04T21:53:00.796875+00:00,Last Access Time,FILE,NTFS file stat,TSK:/$MFT File reference: 123-2 Attribute name: $STANDARD_INFORMATION Path hints: \Email\Charlie_2009-12-02_1325_Sent.txt,mft,TSK:/$MFT,-
2009-12-04T21:53:00.000000+00:00,Last Access Time,FILE,File stat,TSK:/Email/Charlie_2009-12-02_1325_Sent.txt Type: file Owner identifier: 0 Group identifier: 0 Mode: 0o777 Number of links: 2,filestat,TSK:/Email/Charlie_2009-12-02_1325_Sent.txt,-
2009-12-04T21:53:00.890625+00:00,Last Access Time,FILE,NTFS file stat,TSK:/$MFT File reference: 93-2 Attribute name: $STANDARD_INFORMATION Path hints: \Email\Charlie_2009-12-03_0951_Received.txt,mft,TSK:/$MFT,-
2009-12-04T21:53:00.000000+00:00,Last Access Time,FILE,File stat,TSK:/Email/Charlie_2009-12-03_0951_Received.txt Type: file Owner identifier: 0 Group identifier: 0 Mode: 0o777 Number of links: 2,filestat,TSK:/Email/Charlie_2009-12-03_0951_Received.txt,-
2009-12-04T21:53:02.953125+00:00,Last Access Time,FILE,NTFS file stat,TSK:/$MFT File reference: 130-2 Attribute name: $STANDARD_INFORMATION Path hints: \Email\Charlie_2009-12-04_0941_Sent.txt,mft,TSK:/$MFT,-
2009-12-04T21:53:02.000000+00:00,Last Access Time,FILE,File stat,TSK:/Email/Charlie_2009-12-04_0941_Sent.txt Type: file Owner identifier: 0 Group identifier: 0 Mode: 0o777 Number of links: 2,filestat,TSK:/Email/Charlie_2009-12-04_0941_Sent.txt,-
2009-12-04T21:53:03.125000+00:00,Metadata Modification Time,FILE,NTFS USN change,Charlie_2009-12-04_0941_Sent.txt File reference: 130-2 Parent file reference: 43-2 Update source:  Update reason: USN_REASON_OBJECT_ID_CHANGE,usnjrnl,TSK:/$Extend/$UsnJrnl:$J,-
2009-12-04T21:53:03.125000+00:00,Metadata Modification Time,FILE,NTFS USN change,Charlie_2009-12-04_0941_Sent.txt File reference: 130-2 Parent file reference: 43-2 Update source:  Update reason: USN_REASON_OBJECT_ID_CHANGE  USN_REASON_CLOSE,usnjrnl,TSK:/$Extend/$UsnJrnl:$J,-
2009-12-04T21:53:03.125000+00:00,Metadata Modification Time,FILE,NTFS file stat,TSK:/$MFT File reference: 130-2 Attribute name: $STANDARD_INFORMATION Path hints: \Email\Charlie_2009-12-04_0941_Sent.txt,mft,TSK:/$MFT,-
2009-12-04T21:53:03.000000+00:00,Metadata Modification Time,FILE,File stat,TSK:/Email/Charlie_2009-12-04_0941_Sent.txt Type: file Owner identifier: 0 Group identifier: 0 Mode: 0o777 Number of links: 2,filestat,TSK:/Email/Charlie_2009-12-04_0941_Sent.txt,-
2009-12-04T21:57:17.000000+00:00,Content Modification Time,FILE,File stat,TSK:/Email/Charlie_Email.zip Type: file Owner identifier: 0 Group identifier: 0 Mode: 0o777 Number of links: 2,filestat,TSK:/Email/Charlie_Email.zip,-
2009-12-04T21:57:17.000000+00:00,Metadata Modification Time,FILE,File stat,TSK:/Email/Charlie_Email.zip Type: file Owner identifier: 0 Group identifier: 0 Mode: 0o777 Number of links: 2,filestat,TSK:/Email/Charlie_Email.zip,-
2009-12-04T21:57:17.591554+00:00,Content Modification Time,FILE,NTFS file stat,TSK:/$MFT File reference: 133-1 Attribute name: $STANDARD_INFORMATION Path hints: \Email\Charlie_Email.zip,mft,TSK:/$MFT,-
2009-12-04T21:57:17.591554+00:00,Metadata Modification Time,FILE,NTFS file stat,TSK:/$MFT File reference: 133-1 Attribute name: $STANDARD_INFORMATION Path hints: \Email\Charlie_Email.zip,mft,TSK:/$MFT,-
2009-12-04T21:57:17.598555+00:00,Metadata Modification Time,FILE,NTFS USN change,Charlie_Email.zip File reference: 133-1 Parent file reference: 43-2 Update source:  Update reason: USN_REASON_FILE_CREATE,usnjrnl,TSK:/$Extend/$UsnJrnl:$J,-
2009-12-04T21:57:17.598555+00:00,Content Modification Time,FILE,NTFS file stat,TSK:/$MFT File reference: 133-1 Attribute name: $FILE_NAME Name: CHARLI~2.ZIP Parent file reference: 43-2 Path hints: \Email\CHARLI~2.ZIP,mft,TSK:/$MFT,-
2009-12-04T21:57:17.598555+00:00,Creation Time,FILE,NTFS file stat,TSK:/$MFT File reference: 133-1 Attribute name: $FILE_NAME Name: CHARLI~2.ZIP Parent file reference: 43-2 Path hints: \Email\CHARLI~2.ZIP,mft,TSK:/$MFT,-
2009-12-04T21:57:17.598555+00:00,Last Access Time,FILE,NTFS file stat,TSK:/$MFT File reference: 133-1 Attribute name: $FILE_NAME Name: CHARLI~2.ZIP Parent file reference: 43-2 Path hints: \Email\CHARLI~2.ZIP,mft,TSK:/$MFT,-
2009-12-04T21:57:17.598555+00:00,Metadata Modification Time,FILE,NTFS file stat,TSK:/$MFT File reference: 133-1 Attribute name: $FILE_NAME Name: CHARLI~2.ZIP Parent file reference: 43-2 Path hints: \Email\CHARLI~2.ZIP,mft,TSK:/$MFT,-
2009-12-04T21:57:17.598555+00:00,Content Modification Time,FILE,NTFS file stat,TSK:/$MFT File reference: 133-1 Attribute name: $FILE_NAME Name: Charlie_Email.zip Parent file reference: 43-2 Path hints: \Email\Charlie_Email.zip,mft,TSK:/$MFT,-
2009-12-04T21:57:17.598555+00:00,Creation Time,FILE,NTFS file stat,TSK:/$MFT File reference: 133-1 Attribute name: $FILE_NAME Name: Charlie_Email.zip Parent file reference: 43-2 Path hints: \Email\Charlie_Email.zip,mft,TSK:/$MFT,-
2009-12-04T21:57:17.598555+00:00,Last Access Time,FILE,NTFS file stat,TSK:/$MFT File reference: 133-1 Attribute name: $FILE_NAME Name: Charlie_Email.zip Parent file reference: 43-2 Path hints: \Email\Charlie_Email.zip,mft,TSK:/$MFT,-
2009-12-04T21:57:17.598555+00:00,Metadata Modification Time,FILE,NTFS file stat,TSK:/$MFT File reference: 133-1 Attribute name: $FILE_NAME Name: Charlie_Email.zip Parent file reference: 43-2 Path hints: \Email\Charlie_Email.zip,mft,TSK:/$MFT,-
2009-12-04T21:57:17.000000+00:00,Creation Time,FILE,File stat,TSK:/Email/Charlie_Email.zip Type: file Owner identifier: 0 Group identifier: 0 Mode: 0o777 Number of links: 2,filestat,TSK:/Email/Charlie_Email.zip,-
2009-12-04T21:57:17.000000+00:00,Last Access Time,FILE,File stat,TSK:/Email/Charlie_Email.zip Type: file Owner identifier: 0 Group identifier: 0 Mode: 0o777 Number of links: 2,filestat,TSK:/Email/Charlie_Email.zip,-
2009-12-04T21:57:17.598555+00:00,Creation Time,FILE,NTFS file stat,TSK:/$MFT File reference: 133-1 Attribute name: $STANDARD_INFORMATION Path hints: \Email\Charlie_Email.zip,mft,TSK:/$MFT,-
2009-12-04T21:57:17.598555+00:00,Last Access Time,FILE,NTFS file stat,TSK:/$MFT File reference: 133-1 Attribute name: $STANDARD_INFORMATION Path hints: \Email\Charlie_Email.zip,mft,TSK:/$MFT,-
2009-12-04T21:57:17.600555+00:00,Metadata Modification Time,FILE,NTFS USN change,Charlie_Email.zip File reference: 133-1 Parent file reference: 43-2 Update source:  Update reason: USN_REASON_FILE_CREATE  USN_REASON_CLOSE,usnjrnl,TSK:/$Extend/$UsnJrnl:$J,-
2009-12-04T21:57:17.604555+00:00,Metadata Modification Time,FILE,NTFS USN change,Charlie_Email.zip File reference: 133-1 Parent file reference: 43-2 Update source:  Update reason: USN_REASON_DATA_EXTEND,usnjrnl,TSK:/$Extend/$UsnJrnl:$J,-
2009-12-04T21:57:17.605555+00:00,Metadata Modification Time,FILE,NTFS USN change,Charlie_Email.zip File reference: 133-1 Parent file reference: 43-2 Update source:  Update reason: USN_REASON_DATA_OVERWRITE  USN_REASON_DATA_EXTEND,usnjrnl,TSK:/$Extend/$UsnJrnl:$J,-
2009-12-04T21:57:17.607555+00:00,Metadata Modification Time,FILE,NTFS USN change,Charlie_Email.zip File reference: 133-1 Parent file reference: 43-2 Update source:  Update reason: USN_REASON_DATA_OVERWRITE  USN_REASON_DATA_EXTEND  USN_REASON_BASIC_INFO_CHANGE,usnjrnl,TSK:/$Extend/$UsnJrnl:$J,-
2009-12-04T21:57:17.620556+00:00,Metadata Modification Time,FILE,NTFS USN change,Charlie_Email.zip File reference: 133-1 Parent file reference: 43-2 Update source:  Update reason: USN_REASON_DATA_OVERWRITE  USN_REASON_DATA_EXTEND  USN_REASON_BASIC_INFO_CHANGE  USN_REASON_CLOSE,usnjrnl,TSK:/$Extend/$UsnJrnl:$J,-
2009-12-04T21:57:48.298311+00:00,Metadata Modification Time,FILE,NTFS USN change,$TxfLog.blf File reference: 32-1 Parent file reference: 29-1 Update source:  Update reason: USN_REASON_DATA_OVERWRITE,usnjrnl,TSK:/$Extend/$UsnJrnl:$J,-
2009-12-04T21:57:48.315312+00:00,Metadata Modification Time,FILE,NTFS USN change,$TxfLog.blf File reference: 32-1 Parent file reference: 29-1 Update source:  Update reason: USN_REASON_DATA_OVERWRITE  USN_REASON_CLOSE,usnjrnl,TSK:/$Extend/$UsnJrnl:$J,-
2009-12-10T22:19:47.265626+00:00,Creation Time,LOG,System,20258b80-e5da-11de-a030-000bdb4f6b10 MAC address: 00:0b:db:4f:6b:10 Origin: $MFT: 134-1,mft,TSK:/$MFT,-
2009-12-10T22:26:03.609375+00:00,Last Access Time,FILE,NTFS file stat,TSK:/$MFT File reference: 5-5 Attribute name: $STANDARD_INFORMATION Path hints: \,mft,TSK:/$MFT,-
2009-12-10T22:26:04.640625+00:00,Last Access Time,FILE,NTFS file stat,TSK:/$MFT File reference: 37-1 Attribute name: $STANDARD_INFORMATION Path hints: \astronaut.jpg;\astronaut.jpg:Zone.Identifier,mft,TSK:/$MFT,-
2009-12-10T22:26:04.000000+00:00,Last Access Time,FILE,File stat,TSK:/astronaut.jpg Type: file Owner identifier: 0 Group identifier: 0 Mode: 0o777 Number of links: 2,filestat,TSK:/astronaut.jpg,-
2009-12-10T22:26:04.000000+00:00,Last Access Time,FILE,File stat,TSK:/astronaut1.jpg Type: file Owner identifier: 0 Group identifier: 0 Mode: 0o777 Number of links: 2,filestat,TSK:/astronaut1.jpg,-
2009-12-10T22:26:04.000000+00:00,Last Access Time,FILE,File stat,TSK:/Immortality Type: directory Owner identifier: 0 Group identifier: 0 Mode: 0o777 Number of links: 2,filestat,TSK:/Immortality,-
2009-12-10T22:26:04.796875+00:00,Last Access Time,FILE,NTFS file stat,TSK:/$MFT File reference: 40-1 Attribute name: $STANDARD_INFORMATION Path hints: \astronaut1.jpg,mft,TSK:/$MFT,-
2009-12-10T22:26:04.984375+00:00,Last Access Time,FILE,NTFS file stat,TSK:/$MFT File reference: 44-1 Attribute name: $STANDARD_INFORMATION Path hints: \Immortality,mft,TSK:/$MFT,-
2009-12-10T22:26:05.000000+00:00,Last Access Time,FILE,NTFS file stat,TSK:/$MFT File reference: 126-2 Attribute name: $STANDARD_INFORMATION Path hints: \Email\Charlie_2009-12-03_1216_Sent_astronaut1.jpg,mft,TSK:/$MFT,-
2009-12-10T22:26:05.000000+00:00,Last Access Time,FILE,File stat,TSK:/Email/Charlie_2009-12-03_1216_Sent_astronaut1.jpg Type: file Owner identifier: 0 Group identifier: 0 Mode: 0o777 Number of links: 2,filestat,TSK:/Email/Charlie_2009-12-03_1216_Sent_astronaut1.jpg,-
2009-12-10T22:27:25.000000+00:00,Last Access Time,FILE,File stat,TSK:/Email/Charlie_2009-11-20_0957_Received_97315.ScatterGatherIO.Julio+Molock.pdf Type: file Owner identifier: 0 Group identifier: 0 Mode: 0o777 Number of links: 2,filestat,TSK:/Email/Charlie_2009-11-20_0957_Received_97315.ScatterGatherIO.Julio+Molock.pdf,-
2009-12-10T22:27:25.406250+00:00,Last Access Time,FILE,NTFS file stat,TSK:/$MFT File reference: 98-2 Attribute name: $STANDARD_INFORMATION Path hints: \Email\Charlie_2009-11-20_0957_Received_97315.ScatterGatherIO.Julio+Molock.pdf,mft,TSK:/$MFT,-
2009-12-10T22:27:41.000000+00:00,Metadata Modification Time,FILE,File stat,TSK:/invsecr2.exe Type: file Owner identifier: 0 Group identifier: 0 Mode: 0o777 Number of links: 1,filestat,TSK:/invsecr2.exe,-
2009-12-10T22:27:41.640625+00:00,Metadata Modification Time,FILE,NTFS file stat,TSK:/$MFT File reference: 35-2 Attribute name: $STANDARD_INFORMATION Path hints: \invsecr2.exe;\invsecr2.exe:Zone.Identifier,mft,TSK:/$MFT,-
2009-12-10T22:27:43.000000+00:00,Last Access Time,FILE,File stat,TSK:/Email/Charlie_2009-11-17_1039_Received.txt Type: file Owner identifier: 0 Group identifier: 0 Mode: 0o777 Number of links: 2,filestat,TSK:/Email/Charlie_2009-11-17_1039_Received.txt,-
2009-12-10T22:27:43.890625+00:00,Last Access Time,FILE,NTFS file stat,TSK:/$MFT File reference: 56-2 Attribute name: $STANDARD_INFORMATION Path hints: \Email\Charlie_2009-11-17_1039_Received.txt,mft,TSK:/$MFT,-
2009-12-10T22:27:43.000000+00:00,Last Access Time,FILE,File stat,TSK:/Email/Charlie_2009-11-18_0903_Received.txt Type: file Owner identifier: 0 Group identifier: 0 Mode: 0o777 Number of links: 2,filestat,TSK:/Email/Charlie_2009-11-18_0903_Received.txt,-
2009-12-10T22:27:43.968750+00:00,Last Access Time,FILE,NTFS file stat,TSK:/$MFT File reference: 55-4 Attribute name: $STANDARD_INFORMATION Path hints: \Email\Charlie_2009-11-18_0903_Received.txt,mft,TSK:/$MFT,-
2009-12-10T22:27:49.968750+00:00,Content Modification Time,FILE,NTFS file stat,TSK:/$MFT File reference: 134-1 Attribute name: $FILE_NAME Name: other Parent file reference: 43-2 Path hints: \Email\other,mft,TSK:/$MFT,-
2009-12-10T22:27:49.968750+00:00,Creation Time,FILE,NTFS file stat,TSK:/$MFT File reference: 134-1 Attribute name: $FILE_NAME Name: other Parent file reference: 43-2 Path hints: \Email\other,mft,TSK:/$MFT,-
2009-12-10T22:27:49.968750+00:00,Last Access Time,FILE,NTFS file stat,TSK:/$MFT File reference: 134-1 Attribute name: $FILE_NAME Name: other Parent file reference: 43-2 Path hints: \Email\other,mft,TSK:/$MFT,-
2009-12-10T22:27:49.968750+00:00,Metadata Modification Time,FILE,NTFS file stat,TSK:/$MFT File reference: 134-1 Attribute name: $FILE_NAME Name: other Parent file reference: 43-2 Path hints: \Email\other,mft,TSK:/$MFT,-
2009-12-10T22:27:49.000000+00:00,Creation Time,FILE,File stat,TSK:/Email/other Type: directory Owner identifier: 0 Group identifier: 0 Mode: 0o777 Number of links: 1,filestat,TSK:/Email/other,-
2009-12-10T22:27:49.968750+00:00,Metadata Modification Time,FILE,NTFS USN change,New Folder File reference: 134-1 Parent file reference: 43-2 Update source:  Update reason: USN_REASON_FILE_CREATE,usnjrnl,TSK:/$Extend/$UsnJrnl:$J,-
2009-12-10T22:27:49.968750+00:00,Metadata Modification Time,FILE,NTFS USN change,New Folder File reference: 134-1 Parent file reference: 43-2 Update source:  Update reason: USN_REASON_FILE_CREATE  USN_REASON_CLOSE,usnjrnl,TSK:/$Extend/$UsnJrnl:$J,-
2009-12-10T22:27:49.968750+00:00,Creation Time,FILE,NTFS file stat,TSK:/$MFT File reference: 134-1 Attribute name: $STANDARD_INFORMATION Path hints: \Email\other,mft,TSK:/$MFT,-
2009-12-10T22:27:55.468750+00:00,Metadata Modification Time,FILE,NTFS USN change,New Folder File reference: 134-1 Parent file reference: 43-2 Update source:  Update reason: USN_REASON_RENAME_OLD_NAME,usnjrnl,TSK:/$Extend/$UsnJrnl:$J,-
2009-12-10T22:27:55.468750+00:00,Metadata Modification Time,FILE,NTFS USN change,other File reference: 134-1 Parent file reference: 43-2 Update source:  Update reason: USN_REASON_RENAME_NEW_NAME,usnjrnl,TSK:/$Extend/$UsnJrnl:$J,-
2009-12-10T22:27:55.468750+00:00,Metadata Modification Time,FILE,NTFS USN change,other File reference: 134-1 Parent file reference: 43-2 Update source:  Update reason: USN_REASON_RENAME_NEW_NAME  USN_REASON_CLOSE,usnjrnl,TSK:/$Extend/$UsnJrnl:$J,-
2009-12-10T22:27:55.468750+00:00,Content Modification Time,FILE,NTFS file stat,TSK:/$MFT File reference: 43-2 Attribute name: $STANDARD_INFORMATION Path hints: \Email,mft,TSK:/$MFT,-
2009-12-10T22:27:55.468750+00:00,Metadata Modification Time,FILE,NTFS file stat,TSK:/$MFT File reference: 43-2 Attribute name: $STANDARD_INFORMATION Path hints: \Email,mft,TSK:/$MFT,-
2009-12-10T22:27:55.000000+00:00,Content Modification Time,FILE,File stat,TSK:/Email Type: directory Owner identifier: 0 Group identifier: 0 Mode: 0o777 Number of links: 1,filestat,TSK:/Email,-
2009-12-10T22:27:55.000000+00:00,Metadata Modification Time,FILE,File stat,TSK:/Email Type: directory Owner identifier: 0 Group identifier: 0 Mode: 0o777 Number of links: 1,filestat,TSK:/Email,-
2009-12-10T22:28:05.812500+00:00,Metadata Modification Time,FILE,NTFS USN change,QC Project.eml File reference: 135-1 Parent file reference: 134-1 Update source:  Update reason: USN_REASON_FILE_CREATE,usnjrnl,TSK:/$Extend/$UsnJrnl:$J,-
2009-12-10T22:28:05.812500+00:00,Metadata Modification Time,FILE,NTFS USN change,QC Project.eml File reference: 135-1 Parent file reference: 134-1 Update source:  Update reason: USN_REASON_FILE_CREATE  USN_REASON_CLOSE,usnjrnl,TSK:/$Extend/$UsnJrnl:$J,-
2009-12-10T22:28:05.812500+00:00,Metadata Modification Time,FILE,NTFS USN change,QC Project.eml File reference: 135-1 Parent file reference: 134-1 Update source:  Update reason: USN_REASON_FILE_DELETE  USN_REASON_CLOSE,usnjrnl,TSK:/$Extend/$UsnJrnl:$J,-
2009-12-10T22:28:05.000000+00:00,Content Modification Time,FILE,File stat,TSK:/Email/other/QC Project.eml.txt Type: file Owner identifier: 0 Group identifier: 0 Mode: 0o777 Number of links: 2,filestat,TSK:/Email/other/QC Project.eml.txt,-
2009-12-10T22:28:05.000000+00:00,Creation Time,FILE,File stat,TSK:/Email/other/QC Project.eml.txt Type: file Owner identifier: 0 Group identifier: 0 Mode: 0o777 Number of links: 2,filestat,TSK:/Email/other/QC Project.eml.txt,-
